id,id_str,created_at,media_url,url,type,language_code,bounding_box,country,country_code,user_loc,full_text,country_or_territory,CIME_geolocation_string,CIME_coordinates
1311234928483414018,1311234928483414018,2020-09-30 09:22:23,http://pbs.twimg.com/media/EjJxNuZXsAUoXWA.jpg,https://t.co/jdLgHPd61S,photo,en,[0],-,NGA,"Lagos, Nigeria",b'We must follow all the precautionary measures to avoid people from relapsing to the deadly virus. Event security guards have some new things to do when guarding an event.F I R S T E V E N T S E C U R I T Y SAFETY FIRST - SAFETY ALWAYSCONTACThttps://t.co/RUMArYWepp to https://t.co/jdLgHPd61S',Nigeria,"['Lagos, Lagos Island, Lagos']","[[6.4550575, 3.3941795]]"
1311234861890494465,1311234861890494465,2020-09-30 09:22:07,http://pbs.twimg.com/media/EjJxJ51WkAAGyiY.jpg,https://t.co/A3KmmQKtpl,photo,es,[0],-,FRA,,b'\xc2\xa1Podcast del martes!\xe2\x9b\xb0La vuelta al pueblo \xc2\xbftiene que ver con las covid19? @PArraigo nos lo cuenta.\xf0\x9f\xa5\x99 El men\xc3\xba del d\xc3\xada se resiente con el teletrabajo.\xf0\x9f\x8d\xb4 @ProyectoSabores alimenta a los refugiados de Lesbos.\xf0\x9f\x93\xbb Con @MamenAsencio en @rne.\xe2\x96\xb6\xef\xb8\x8f https://t.co/Xhl658742L https://t.co/A3KmmQKtpl',France,"['centre médical COVID19, Quai Jean de Béthencourt, Centre Ville Rive Gauche, Rouen, Rouen, Seine-Maritime, Normandie, France métropolitaine']","[[49.4404016, 1.0754066]]"
1311234807075082240,1311234807075082240,2020-09-30 09:21:54,http://pbs.twimg.com/media/EjJxGv5WoAU4avr.jpg,https://t.co/gLdCLc49e2,photo,en,"[[-0.2285894, 51.4772246], [-0.1497908, 51.4772246], [-0.1497908, 51.5303477], [-0.2285894, 51.5303477]]",United Kingdom,GBR,"London, England",b'Met w/Dr Georgiou @imperialcollege &amp Nicaraguan Health Ministry authorities to discuss collaboration for production/deployment of Lacewing pioneering handheld point-of-care system for detection of Covid19 &amp other infections in 20 mins even pre-symptoms https://t.co/ThpeLWpnkp https://t.co/gLdCLc49e2',United Kingdom,-,-
1311234802180263936,1311234802180263936,2020-09-30 09:21:53,http://pbs.twimg.com/media/EjJw_4ZU0AENiiA.jpg,https://t.co/RnipFGatdR,photo,mr,[0],-,IND,"Nagpur, India",b'\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\x9d\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x81\xe0\xa4\x9f\xe0\xa5\x81\xe0\xa4\x82\xe0\xa4\xac \xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\x9d\xe0\xa5\x80 \xe0\xa4\x9c\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa5\x80\xe2\x80\x99 \xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xae\xe0\xa5\x8b\xe0\xa4\xb9\xe0\xa4\xbf\xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82\xe0\xa4\xa4\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\x97\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\xb0\xe0\xa5\x8b\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb8\xe0\xa5\x82\xe0\xa4\xa8 \xe0\xa4\xac\xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb5 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa3\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xa6\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xa4 #\xe0\xa4\x97\xe0\xa4\xa1\xe0\xa4\x9a\xe0\xa4\xbf\xe0\xa4\xb0\xe0\xa5\x8b\xe0\xa4\xb2\xe0\xa5\x80 \xe0\xa4\x9c\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa5\x8d\xe0\xa4\xb9\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\xaa\xe0\xa4\xa5\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x87 #\xe0\xa4\x9c\xe0\xa4\xa8\xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\x97\xe0\xa5\x83\xe0\xa4\xa4\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa3\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xa4 \xe0\xa4\xaf\xe0\xa5\x87\xe0\xa4\xa4 \xe0\xa4\x86\xe0\xa4\xb9\xe0\xa5\x87. \xe0\xa4\xb8\xe0\xa4\xbf\xe0\xa4\xb0\xe0\xa5\x8b\xe0\xa4\x82\xe0\xa4\x9a\xe0\xa4\xbe \xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa5\x81\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x80\xe0\xa4\xb2 \xe0\xa4\x85\xe0\xa4\xa4\xe0\xa4\xbf\xe0\xa4\xa6\xe0\xa5\x81\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\x97\xe0\xa4\xae \xe0\xa4\x9f\xe0\xa5\x87\xe0\xa4\x95\xe0\xa4\xa1\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa4\xbe \xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\xb5\xe0\xa5\x80 \xe0\xa4\x9c\xe0\xa4\xa8\xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\x97\xe0\xa5\x83\xe0\xa4\xa4\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\xaa\xe0\xa4\xa5\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x80\xe0\xa4\xb2 \xe0\xa4\x95\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\xb5\xe0\xa4\x82\xe0\xa4\xa4. #COVID19 #awareness https://t.co/RnipFGatdR',India,"['Nagpur, Nagpur Urban Taluka, Nagpur District, Maharashtra']","[[21.1498134, 79.0820556]]"
1311234719418327040,1311234719418327040,2020-09-30 09:21:33,http://pbs.twimg.com/media/EjJxB30X0AAqW0G.jpg,https://t.co/L9sJC3K9ig,photo,en,[0],-,UKR,,b'#Ukraine sees another record daily #COVID19 spike with 4027 new cases on Sept 30https://t.co/yS2vcMFnuV https://t.co/L9sJC3K9ig',Ukraine,"['Україна', 'Україна, Героїв Небесної Сотні алея, Бегічевська Гора, Клов, Київ', 'Україна, Кривий Ріг, Дніпропетровська область', 'centre médical COVID19, Quai Jean de Béthencourt, Centre Ville Rive Gauche, Rouen, Rouen, Seine-Maritime, Normandie, France métropolitaine', 'Triaje inicial de Urgencias provisional (CoViD19), Calle Real de Burgos, Puente Jardín, La Victoria, Valladolid, Valladolid, Castilla y León', 'Triaje inicial de Urgencias provisional (CoViD19), Calle de la Dulzaina, Las Viudas-Aramburu, Las Delicias, Valladolid, Valladolid, Castilla y León']","[[49.4871968, 31.2718321], [50.4485461, 30.527281356466336], [47.8849742, 33.3071351], [49.4404016, 1.0754066], [41.6561774, -4.7177394], [41.6303043, -4.712253320328967]]"
1311234677378871296,1311234677378871296,2020-09-30 09:21:23,http://pbs.twimg.com/media/EjJw-wLWsAUMvDG.jpg,https://t.co/ht9wZBbdpp,photo,tr,[0],-,TUR,"İzmir, Türkiye",b'\xc4\xb0zmir\xe2\x80\x99de 45 bin i\xc5\x9fletmeye Covid-19 denetimi https://t.co/apt73zQMja https://t.co/ht9wZBbdpp',Turkey,"['İzmir, İzmir, Ege Bölgesi', 'İzmir, Ege Bölgesi', 'Izmir, Jeta e Re, Prizren, Komuna e Prizrenit / Opština Prizren / Prizren Belediyesi']","[[38.4147331, 27.1434119], [38.23166, 27.02997], [42.2204944, 20.7087986]]"
1311234519677231104,1311234519677231104,2020-09-30 09:20:45,http://pbs.twimg.com/media/EjJw2OzXsAAzieR.jpg,https://t.co/0mMx8zHaAO,photo,tr,[0],-,TUR,"İstanbul, Türkiye",b'Y\xc4\xb1ld\xc4\xb1z: Covid-19 Profesyonellere yok mu? - https://t.co/QmTx5MG4UH https://t.co/0mMx8zHaAO',Turkey,"['İstanbul, Beyazıt Meydanı, Beyazıt Mahallesi, İstanbul, Marmara Bölgesi', 'İstanbul, İstanbul, Marmara Bölgesi', 'İstanbul, Marmara Bölgesi']","[[41.0096215, 28.9651867], [41.0096334, 28.9651646], [41.0766019, 29.052495]]"
1311234494322692096,1311234494322692096,2020-09-30 09:20:39,http://pbs.twimg.com/media/EjJwsJ6WsAcW6y1.jpg,https://t.co/AQZuRoVibs,photo,fr,[0],-,BFA,"Ouagadougou, Burkina Faso",b'Renforcer la surveillance contre la #COVID-19. En pr\xc3\xa9lude \xc3\xa0 l\xe2\x80\x99ouverture des fronti\xc3\xa8res terrestres r\xc3\xa9ception ce 29 sept 2020 du centre de triage de Kologo fronti\xc3\xa8re du Mali 120 km de Bobo Dsso enti\xc3\xa8rement financ\xc3\xa9 par l\xe2\x80\x99OMS https://t.co/AQZuRoVibs',Burkina Faso,"['Faso café, Avenue Kennedy, Kalgodin, Ouagadougou, Ouagadougou, Kadiogo, Centre']","[[12.3676191, -1.5114997]]"
1311234466312904704,1311234466312904704,2020-09-30 09:20:32,http://pbs.twimg.com/media/EjJwzF7UMAAE-df.jpg,https://t.co/1f152rILYv,photo,in,[0],-,IDN,"Kota Yogyakarta, Yogyakarta",b'Polsek Ngampilan Terapkan Protokol Kesehatan Di Lingkup Mapolsek Ngampilan Cegah Penyebaran Covid-19 https://t.co/I2uluqbiQz https://t.co/1f152rILYv',Indonesia,"['Kota Yogyakarta, Daerah Istimewa Yogyakarta']","[[-7.8011945, 110.364917]]"
1311234465264365570,1311234465264365570,2020-09-30 09:20:32,http://pbs.twimg.com/media/EjJwzCZUYAYjWrg.jpg,https://t.co/LA53AGFkD2,photo,es,[0],-,MEX,En cualquier sendero,b'El deporte es parte de la soluci\xc3\xb3n para hacer frente al virus https://t.co/5XIslvI2jF https://t.co/LA53AGFkD2',Mexico,"['cualquier diseño, Avenida Licenciado Adolfo López Mateos Oriente, Barrio de la Purísima, Aguascalientes, Municipio de Aguascalientes, Aguascalientes', 'Cualquier cosa...!!, Vélez Sarsfield, Concordia, Distrito Suburbios, Departamento Concordia, Entre Ríos', 'El fork donde puedes ir por cualquier lado a casa de taino, Camino Carrera de Palmas, La Cuyaya, La Vega, La Vega, La Vega']","[[21.8794429, -102.2893854], [-31.3933916, -58.0220018], [19.2704672, -70.5149329]]"
