id,id_str,created_at,media_url,url,type,language_code,bounding_box,country,country_code,user_loc,full_text,country_or_territory,CIME_geolocation_string,CIME_coordinates
1311104780417204225,1311104780417204225,2020-09-30 00:45:13,http://pbs.twimg.com/media/EjH62VOUwAAF2H1.jpg,https://t.co/o9RRnt6CAI,photo,in,[0],-,IDN,"Muntilan,Magelang, Jawa Tengah",b'Polsek Muntilan Resor Magelang giat operasi Yustisi penanganan covid 19 di jalan pemuda muntilan dengan memberikan teguran kepada pejalan kaki dan pengendara kendaraan bermotor  yang tidak memakai masker. https://t.co/o9RRnt6CAI',Indonesia,"['Magelang, Jawa Tengah', 'Magelang, Bengkulu, Teluk Segara, Bengkulu']","[[-7.5136132, 110.21433030848786], [-3.5494319, 102.2701795]]"
1311104768069242886,1311104768069242886,2020-09-30 00:45:10,http://pbs.twimg.com/media/EjHtL8hXYAA4fiR.jpg,https://t.co/NubmyqAx6E,photo,en,[0],-,MEX,,b'27% of Puerto Ricans report that family members or friends on the island have gotten sick from COVID-19.  #Debate2020 #TodosConBiden #UnidosContraTrump #PuertoRico @Boricuas4Biden https://t.co/NubmyqAx6E',Mexico,"['PuertoRico, Paso Hondo, Aldama, Aldama, Tamaulipas']","[[22.9109214, -98.0760294]]"
1311104760607580161,1311104760607580161,2020-09-30 00:45:08,http://pbs.twimg.com/media/EjH61KeX0AcLVTn.jpg,https://t.co/Wq16Xa4IK0,photo,es,[0],-,PRY,San Pedro Sula - Honduras,b'NOTICIA  Aumenta el numero de ingresos por Covid-19 en el IHSS de San Pedro Sula- Link: https://t.co/fMRCjYHYGU // \xf0\x9f\x87\xad\xf0\x9f\x87\xb3 https://t.co/Wq16Xa4IK0',Paraguay,"['Pedro, Mundo Novo, Microrregião de Iguatemi, Região Geográfica Intermediária de Dourados, Mato Grosso do Sul, Região Centro-Oeste', 'Sula, Møre og Romsdal', 'Honduras']","[[-24.0196653, -54.2053171], [62.40986815, 6.203593760870791], [15.2572432, -86.0755145]]"
1311104737299685379,1311104737299685379,2020-09-30 00:45:03,http://pbs.twimg.com/media/EjH6z3wU8AUFgBf.jpg,https://t.co/maoeXNQe8h,photo,es,[0],-,ARG,"Mendoza, Argentina",b'#29/9: se registraron 672 nuevos casos por coronavirus en Mendoza y 421 recuperados https://t.co/oaQJyEsxsa https://t.co/maoeXNQe8h',Argentina,['Mendoza'],"[[-34.78719615, -68.43807123826872]]"
1311104736763019266,1311104736763019266,2020-09-30 00:45:03,http://pbs.twimg.com/media/EjH6z2GXYAEvl-Z.jpg,https://t.co/WfoNeiy0Ur,photo,en,[0],-,CAN,Toronto,b'This is what one of Torontos newest bars looks like during COVID https://t.co/aWiBUE2oqJ #Toronto #TorontoBar https://t.co/WfoNeiy0Ur',Canada,"['Toronto, Golden Horseshoe, Ontario', 'Toronto, Clinton County, Iowa', 'Toronto, Woodson County, Kansas']","[[43.6534817, -79.3839347], [41.9050213, -90.8640346], [37.7989253, -95.9491562]]"
1311104734065983490,1311104734065983490,2020-09-30 00:45:02,http://pbs.twimg.com/media/EjGkPS3WAAAGD76.jpg,https://t.co/kMnu54aowN,photo,es,[0],-,MEX,"Campeche, México",b'Fiesta en Alemania deja a 900 personas en cuarentena por Covid-19 https://t.co/vyUA4z4kEv https://t.co/kMnu54aowN',Mexico,['Campeche'],"[[19.329205549999998, -89.9439148263377]]"
1311104664897826817,1311104664897826817,2020-09-30 00:44:45,http://pbs.twimg.com/media/EjH6uU-XgAUzHO3.png,https://t.co/m5Qxl16ga9,photo,pt,[0],-,BRA,Rio de Janeiro,b'Sub-20 do Flu enfrenta o Santos nesta quarta-feira em Laranjeirashttps://t.co/S6zx2CkdjE https://t.co/m5Qxl16ga9',Brazil,"['Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste']","[[-22.9110137, -43.2093727]]"
1311104610929582080,1311104610929582080,2020-09-30 00:44:33,http://pbs.twimg.com/media/EjH6shwUwAASpgz.jpg,https://t.co/Ocw9DANv7g,photo,es,[0],-,PER,"Lima, Peru",b'OMS confirma cu\xc3\xa1l fue el origen del coronavirus - Diario Per\xc3\xba21 https://t.co/S4Yzp3lfrO #Coronavirus #OMS #Organizaci\xc3\xb3nMundialdelaSalud https://t.co/Ocw9DANv7g',Peru,"['Lima, Lima, Lima']","[[-12.0621065, -77.0365256]]"
1311104588313812992,1311104588313812992,2020-09-30 00:44:27,http://pbs.twimg.com/media/EjH6qweUYAAzqkN.jpg,https://t.co/Q3L8NsJCPR,photo,en,[0],-,IND,India,b'#Covid19  Haryana logs 1562 new cases 25 deathshttps://t.co/rU4VPG5gRU https://t.co/Q3L8NsJCPR',India,"['India', 'La India, Camargo, Camargo, Chihuahua', 'La India, Pánuco, Zacatecas']","[[22.3511148, 78.6677428], [27.6383785, -105.0082392], [22.9938623, -102.5517844]]"
1311104582219636736,1311104582219636736,2020-09-30 00:44:26,http://pbs.twimg.com/media/EjH1nbMXcAAjZi7.jpg,https://t.co/Sxnip8LsQN,photo,en,[0],-,USA,"Camden, NJ",b'Today on the Feast of the Archangels Bishop Sullivan celebrated our Diocesan Blue Mass at Our Lady of Hope Parish Blackwood in honor of local law enforcement and first responders. This year due to COVID restrictions the annual Mass was also broadcast via livestream for all. https://t.co/Sxnip8LsQN',United States,"['Camden, Camden County, New Jersey', 'Camden County, Missouri', 'Camden Town, London, Greater London, England']","[[39.9448402, -75.1198911], [38.0323133, -92.7638327], [51.5423045, -0.1395604]]"
1311104560874680320,1311104560874680320,2020-09-30 00:44:21,http://pbs.twimg.com/media/EjH6mC0UYAEynI_.jpg,https://t.co/Xm0UmAgucz,photo,en,[0],-,GBR,"Mill Valley, CA",b'What I want to hearOn these #Debates2020?#ClimateChange#HealthCare#COVID19 STOP the spread!#Peace in #USA \xf0\x9f\x98\x9c #Cleaning up our #Oceans from #plastic.#JoeBiden#KamalaHarris#CaliforniaWildfires#Oregonwildfires#MAGA #GOP #DonaldTrump Chris Wallace#CNN #MSNBC #FoxNews https://t.co/Xm0UmAgucz',United Kingdom,"['The Mill, Copeland, Cumbria, North West England, England', 'The Valley, Floyd Road, Charlton, Royal Borough of Greenwich, Greater London, England']","[[54.524669700000004, -3.420505887662344], [51.48645995, 0.03646254627465953]]"
